artist_name,artist_url,works,work_urls,category
Keith Sonnier,https://ubu.com/film/sonnier.html,"TV In and TV Out (1972), Send/Receive I, and Send/Receive II (1977)","https://ubu.com/film/sonnier_tv.html, https://ubu.com/film/sonnier_send.html",Film & Video
Susan Sontag,https://ubu.com/film/sontag.html,"Duett för kannibaler AKA Duet for Cannibals, Brother Carl, Promised Lands, Unguided Tour AKA Letter from Venice, Susan Sontag in UbuWeb Sound, Susan Sontag - The Aesthetics of Silence in Aspen Magazine","https://ubu.com/film/sontag_duet.html, https://ubu.com/film/sontag_carl.html, https://ubu.com/film/sontag_promised.html, https://ubu.com/film/sontag_venice.html, https://ubu.com/sound/sontag.html, https://ubu.com/aspen/aspen5and6/threeEssays.html#sontag",Film & Video
Alexander Sokurov,https://ubu.com/film/sokurov.html,Sonata dlya Gitlera AKA Sonata for Hitler,https://ubu.com/film/sokurov_sonata.html,Film & Video
Corneilia Sollfrank,https://ubu.com/film/sollfrank.html,I DON'T KNOW (1968/2006),https://ubu.com/film/sollfrank_warhol.html,Film & Video
Alec Soth,https://ubu.com/film/soth.html,"Glass Jars (2009), Las Vegas Birthday Slideshow (2011)","https://ubu.com/film/soth_glass.html, https://ubu.com/film/soth_vegas.html",Film & Video
Lionel Soukaz,https://ubu.com/film/soukaz.html,Ixe (1980),https://ubu.com/film/soukaz_ixe.html,Film & Video
Reena Spaulings,https://ubu.com/film/spaulings.html,"Claire Fontaine, Bernadette Corporation & Reena Spaulings - Imperio (2007), Bernadette Corporation","https://ubu.com/film/fontaine_imperio.html, https://ubu.com/film/bernadette.html",Film & Video
SPK,https://ubu.com/film/spk.html,"For-NiHil (1979), Brickwerks Performance, Sydney (1981), Live at Sam's, Minneapolis (1982), Final Statement (1982)","https://ubu.com/film/spk_nihil.html, https://ubu.com/film/spk_brick.html, https://ubu.com/film/spk_sams.html, https://ubu.com/film/spk_final.html",Film & Video
Annie Sprinkle,https://ubu.com/film/sprinkle.html,"Deep Inside Annie Sprinkle (1981), Maria Beatty and Annie Sprinkle: Sluts & Goddesses Video Workshop (1992), Herstory of Porn: Reel to Real (1999)","https://ubu.com/film/sprinkle_deep.html, https://ubu.com/film/sprinkle_sluts.html, https://ubu.com/film/sprinkle_porn.html",Film & Video
Cameron Stallones (SUN ARAW),https://ubu.com/film/stallones.html,"IMPLUVIUM, AT DELPHI","https://ubu.com/film/stallones_imp.html, https://ubu.com/film/stallones_delphi.html",Film & Video
Ladislaw Starewicz,https://ubu.com/film/starewicz.html,"The Cameraman's Revenge, The Insect's Christmas, The Mascot","https://ubu.com/film/starewicz_revenge.html, https://ubu.com/film/starewicz_insect.html, https://ubu.com/film/starewicz_mascot.html",Film & Video
Frances Stark,https://ubu.com/film/stark.html,"A DROP OF MYTHTER'S MILK, w/ Mythter, circa 1993 (2001), I'M JUST ABOUT TO LOSE MY MIND, w/ The Slits' cover version of ""Heard it through the Grapevine"" (2002), AT HOME 1999/1997, w/ Stephen Prina's ""The Achiever"" (1999), AT THE TABLE WITH NEWSPAPERS, w/ ""Superficial Love"" by T.S.O.L., circa 1981 (2002), A LIVE PERFORMANCE, w/ Throbbing Gristle live, circa 1981 (2002), [THIS IS NOT EXACTLY A CAT VIDEO], w/ David Bowie's ""Star Man"", etc. (2007), Osservate, leggete con me (2012), Nothing is Enough (2012), My Best Thing (2012), ""Ten Women Who Use Film"" curated by Jennifer Higgie","https://ubu.com/film/stark_drop.html, https://ubu.com/film/stark_lose.html, https://ubu.com/film/stark_home.html, https://ubu.com/film/stark_table.html, https://ubu.com/film/stark_live.html, https://ubu.com/film/stark_cat.html, https://ubu.com/film/stark_osservate.html, https://ubu.com/film/stark_nothing.html, https://ubu.com/film/stark_best.html, https://ubu.com/film/higgie.html",Film & Video
