artist_name,artist_url,works,work_urls,category
"Buddhist Thirdclass Junkmail Oracle, The",https://ubu.com/vp/Oracle.html,"No.1 June 1967 [PDF, 4.9mb], No.3 August 1967 [PDF, 7.4mb], No.6 August 1967 [PDF, 14.4mb], August-September 1967 [PDF, 7.3mb], October 1967 [PDF, 4.2mb], Vol.1 No.8 November-December 1967 [PDF, 8.8mb], Vol.1 No.9 1968 [PDF, 8.8mb], Vol.1 No.11 March-April 1968 [PDF, 18.3mb], No.12 April-May 1968 [PDF, 14.3mb], No.13 June 1968 [PDF, 8.7mb], Vol.2 No.3 August-September 1968 [PDF, 21.2mb], November 1968 [PDF, 23.4mb], Vol.2 No.5 December 1968 [PDF, 22.7mb], February 1969 [PDF, 20.6mb], June 1969 [PDF, 6.6mb], July 1969 [PDF, 21.7mb], August 1969 [PDF, 7.3mb], September 1969 [PDF, 7.6mb], October 1969 [PDF, 24mb], December 1969 [PDF, 22mb]","https://ubu.com/media/text/vp/buddhist_third_class_junkmail_oracle_no1_june_1967.pdf, https://ubu.com/media/text/vp/buddhist_third_class_junkmail_oracle_no3_aug_1967.pdf, https://ubu.com/media/text/vp/buddhist_third_class_junkmail_oracle_no6_aug_1967.pdf, https://ubu.com/media/text/vp/buddhist_third_class_junkmail_oracle_aug_sep_1967.pdf, https://ubu.com/media/text/vp/buddhist_third_class_junkmail_oracle_oct_1967.pdf, https://ubu.com/media/text/vp/buddhist_third_class_junkmail_oracle_Vol1No8_nov_dec_1967.pdf, https://ubu.com/media/text/vp/buddhist_third_class_junkmail_oracle_vol1no9_1968.pdf, https://ubu.com/media/text/vp/buddhist_third_class_junkmail_oracle_vol1no11_mar_apr_1968.pdf, https://ubu.com/media/text/vp/buddhist_third_class_junkmail_oracle_No12_april_may_1968.pdf, https://ubu.com/media/text/vp/buddhist_third_class_junkmail_oracle_no13_june_1968.pdf, https://ubu.com/media/text/vp/buddhist_third_class_junkmail_oracle_vol2no3_aug_sep_1968.pdf, https://ubu.com/media/text/vp/buddhist_third_class_junkmail_oracle_nov_1968.pdf, https://ubu.com/media/text/vp/buddhist_third_class_junkmail_oracle_vol2no5_dec_1968.pdf, https://ubu.com/media/text/vp/buddhist_third_class_junkmail_oracle_feb_1969.pdf, https://ubu.com/media/text/vp/buddhist_third_class_junkmail_oracle_june_1969.pdf, https://ubu.com/media/text/vp/buddhist_third_class_junkmail_oracle_july_1969.pdf, https://ubu.com/media/text/vp/buddhist_third_class_junkmail_oracle_aug_1969.pdf, https://ubu.com/vp/buddhist_third_class_junkmail_oracle_sept_1969.pdf, https://ubu.com/vp/buddhist_third_class_junkmail_oracle_oct_1969.pdf, https://ubu.com/vp/buddhist_third_class_junkmail_oracle_dec_1969.pdf",Visual Poetry
Bob Cobbing,https://ubu.com/vp/Cobbing.html,"15 Shakespeare Kaku [PDF, 2.3mb],, Danmicism. [PDF, 3.8mb],, Extra Verse No. 17 [PDF, 72.3mb], Sensation of the Retina. [PDF, 16.7mb],, Sockless in Sandals [PDF, 2.2mb],, Ballet of the Speech Organs: Bob Cobbing on Bob Cobbing. [PDF, 27mb],, Type Cast [PDF, 57.7mb], Members Only [PDF, 32.3mb], ord bok. [PDF, 6.7mb],, Chris Beckett, ""Bob Cobbing, Visual Art Works (1942-73): A Preliminary Study"" [PDF, 6.5mb],, Bob Cobbing in UbuWeb Film, Bob Cobbing in UbuWeb Sound, Bob Cobbing ""Statement on Sound Poetry"" in UbuWeb Papers, Bob Cobbing Interview in UbuWeb Papers, Matthew Abess on Bob Cobbing ""Make Perhaps This Out Sense of Can You"" [PDF], Bob Cobbing's Radio Program on Radio Radio","https://ubu.com/media/text/vp/cobbing_15_shakespeare_kaku_nd.pdf, https://ubu.com/media/text/vp/cobbing_danmicism_1996.pdf, https://ubu.com/media/text/vp/036_Cobbing_Extra_Verse_17_1966.pdf, https://ubu.com/media/text/vp/cobbing_sensation_of_the_retina_1978.pdf, https://ubu.com/media/text/vp/cobbing_sockless_in_sandals_1985.pdf, https://ubu.com/media/text/vp/cobbing_ballet_of_the_speech_organs_1998.pdf, https://ubu.com/media/text/vp/cobbing_type_cast_1999.pdf, https://ubu.com/media/text/vp/cobbing_members_only_2000.pdf, https://ubu.com/media/text/vp/cobbing_ord_bok_2001.pdf, https://ubu.com/media/text/vp/beckett_bob_cobbing_visual_arts_2012.pdf, https://ubu.com/film/cobbing.html, https://ubu.com/sound/cobbing.html, https://ubu.com/papers/cobbing.html, https://ubu.com/papers/cobbing_sutherland.html, https://ubu.com/papers/Cobbing-Abess.pdf, https://ubu.com/sound/radio_radio/cobbing.html",Visual Poetry
Judith Copithorne,https://ubu.com/vp/Copithorne.html,"Release [PDF, 19.5mb],, Runes [PDF, 48.2mb],, horizon [PDF, 2.5mb],, Prism [PDF, 11.8mb],","https://ubu.com/media/text/vp/JC003_Copithorne_Release_1969.pdf, https://ubu.com/media/text/vp/JC002_Copithorne_Runes_1970.pdf, https://ubu.com/media/text/vp/JC001_Copithorne_horizon_1992.pdf, https://ubu.com/media/text/vp/JC004_Copithorne_Prism_2005.pdf",Visual Poetry
Pierre Coupey,https://ubu.com/vp/Coupey.html,"The Alphabet of Blood [PDF, 1.3mb]",https://ubu.com/media/text/vp/011_Coupey_The_Alphabet_of_Blood_1964.pdf,Visual Poetry
"Cosmic Chef, The",https://ubu.com/vp/Cosmic_Chef.html,"The Cosmic Chef: An Evening of Concrete [PDF, 59mb],",https://ubu.com/media/text/vp/nichol_the_cosmic_chef_1970.pdf,Visual Poetry
Paul Dutton,https://ubu.com/vp/Dutton.html,"The Plastic Typewriter [PDF, 53.1mb]",https://ubu.com/media/text/vp/015_Dutton_The_Plastic_Typewriter_1993.pdf,Visual Poetry
Johanna Drucker,https://ubu.com/vp/Drucker.html,"Stochastic Poetics [8.6mb, PDF],, Diagrammatic Writing [328kb, PDF],","https://ubu.com/media/text/vp/drucker_stochastic_poetics_2012.pdf, https://ubu.com/media/text/vp/drucker_diagrammatic_writing_2013.pdf",Visual Poetry
kevin mcpherson eckhoff,https://ubu.com/vp/eckhoff.html,"Typortraits [PDF, 2.8mb],",https://ubu.com/media/text/vp/023_Typortraits_mcpherson_eckhoff_2006.pdf,Visual Poetry
Essex Magazine,https://ubu.com/vp/Essex_Magazine.html,"Vol.1 No.1 [PDF, 14.6mb] Spring, 1997., Vol.1 No. 2 [PDF,51mb] Summer-Fall, 1997.","https://ubu.com/media/text/vp/ESSEX001_Essex_Vol1No1.pdf, https://ubu.com/media/text/vp/ESSEX002_Essex_Vol1No2.pdf",Visual Poetry
Experimental Writing: a short talk,https://ubu.com/vp/Experimental_Writing.html,"Experimental Writing: a short talk with a lot of readings [PDF, 14mb],",https://ubu.com/media/text/vp/dedora_a_short_talk_nd.pdf,Visual Poetry
Max Ernst,https://ubu.com/vp/Ernst.html,"La Femme 100 tetes [21.7mb, PDF]",https://ubu.com/media/text/vp/ernst_la_femme_100_tetes_1929.pdf,Visual Poetry
Found Poems,https://ubu.com/vp/Found_Poems.html,"Found Poems [PDF, 11mb],",https://ubu.com/media/text/vp/parr_found_poems_1972.pdf,Visual Poetry
Fuck You: a magazine of the arts,https://ubu.com/vp/FuckYou.html,"No.1 [PDF, 4.6mb], No.2 [PDF, 6.7mb], No.3 [PDF, 6mb], No.4 [PDF, 7.8mb], Vol.5 No.1 [PDF, 6.4mb], Vol.5 No.2 [PDF, 10.4mb], Vol.5 No.3 [PDF, 8.9mb], Vol.5 No.4 [PDF, 8.7mb], Vol.5 No.5 [PDF, 13.1mb], Vol.5 No.6 [PDF, 13.4mb], Vol.5 No.7 [PDF, 18.1mb], Vol.5 No.8 [PDF, 16.2mb], Vol.5 No.9 [PDF, 11.5mb]","https://ubu.com/media/text/vp/fuck_you_a_magazine_of_the_arts_1.pdf, https://ubu.com/media/text/vp/fuck_you_a_magazine_of_the_arts_2.pdf, https://ubu.com/media/text/vp/fuck_you_a_magazine_of_the_arts_3.pdf, https://ubu.com/media/text/vp/fuck_you_a_magazine_of_the_arts_4.pdf, https://ubu.com/media/text/vp/fuck_you_a_magazine_of_the_arts_No5Vol1.pdf, https://ubu.com/media/text/vp/fuck_you_a_magazine_of_the_arts_No5Vol2.pdf, https://ubu.com/media/text/vp/fuck_you_a_magazine_of_the_arts_No5Vol3.pdf, https://ubu.com/media/text/vp/fuck_you_a_magazine_of_the_arts_No5Vol4.pdf, https://ubu.com/media/text/vp/fuck_you_a_magazine_of_the_arts_No5Vol5.pdf, https://ubu.com/media/text/vp/fuck_you_a_magazine_of_the_arts_No5Vol6.pdf, https://ubu.com/media/text/vp/fuck_you_a_magazine_of_the_arts_No5Vol7.pdf, https://ubu.com/media/text/vp/fuck_you_a_magazine_of_the_arts_No5Vol8.pdf, https://ubu.com/media/text/vp/fuck_you_a_magazine_of_the_arts_No5Vol9.pdf",Visual Poetry
Pierre Garnier,https://ubu.com/vp/Garnier.html,"microcosmique [PDF, 9.4mb],",https://ubu.com/media/text/vp/017_Garnier_microcosmique_1967.pdf,Visual Poetry
