artist_name,artist_url,works,work_urls,category
"[Neil Hennessy -- ""A Reading of John Riddell’s ""Pope Leo: El Elope""]",https://ubu.com/papers/ol/hennessy01.html,,,Papers
"[Neil Hennessy -- ""JABBER:The Jabberwocky Engine""]",https://ubu.com/papers/ol/hennessy02.html,,,Papers
"[Karl E. Jirgens -- ""A Quick Note on Swift Current...""]",https://ubu.com/papers/ol/jirgens.html,,,Papers
"[damian lopes -- ""The Technological Narrative of Project X 1497-1999""]",https://ubu.com/papers/ol/lopes.html,,,Papers
"[Lucas Mulder -- ""Today/Tomorrow/Apotheosis""]",https://ubu.com/papers/ol/mulder.html,,,Papers
"[Brian Kim Stefans -- ""Reflections on Cyberpoetry""]",https://ubu.com/papers/ol/stefans.html,,,Papers
"Jonathan Williams -- ""The Crooked Cake...""",https://ubu.com/papers/williams.html,,,Papers
"Faubion Bowers and Daniel Kunin -- ""The Electronics of Music "" (from Aspen 4)",https://ubu.com/aspen/aspen4/electronics.html,"index, accompanying audio, John Cage, graph paper, Morton Feldman, Previous","https://ubu.com/aspen/siteIndex.html, https://ubu.com/aspen/aspen4/audio4.html, https://ubu.com/aspen/aspen5and6/audio5C.html#fontana, https://ubu.com/aspen/aspen5and6/denmark.html, https://ubu.com/aspen/aspen5and6/audio5C.html, https://ubu.com/aspen/aspen4/diary.html",Papers
"John Cage Interview (1987, John Held. Jr.)",https://ubu.com/papers/cage_held_interview.html,,,Papers
"Cornelius Cardew -- ""Towards an Ethic of Improvisation""",https://ubu.com/papers/cardew_ethics.html,"Open Letter: Kenneth Goldsmith and Conceptual Poetics, Cornelius Cardew in UbuWeb Sound","https://ubu.com/papers/kg_ol.html, https://ubu.com/sound/cardew.html",Papers
"Germano Celant -- ""Artsounds""",https://ubu.com/papers/celant_artsound.html,,,Papers
"Bob Cobbing -- ""Statements on Sound Poetry""",https://ubu.com/papers/cobbing.html,"Bob Cobbing in UbuWeb Sound, Bob Cobbing -- Interview by W. Mark Sutherland, Bob Cobbing's Radio Program on UbuWeb's Radio Radio, Konkrete Kanticle on UbuWeb's Radio Radio","https://ubu.com/sound/cobbing.html, https://ubu.com/papers/cobbing_sutherland.html, https://ubu.com/sound/radio_radio/cobbing.html, https://ubu.com/sound/konkrete.html",Papers
Bob Cobbing -- Interview by W. Mark Sutherland,https://ubu.com/papers/cobbing_sutherland.html,"Bob Cobbing in UbuWeb Sound, Bob Cobbing -- Statements on Sound Poetry, Bob Cobbing's Radio Program on UbuWeb's Radio Radio, Konkrete Kanticle on UbuWeb's Radio Radio","https://ubu.com/sound/cobbing.html, https://ubu.com/papers/cobbing.html, https://ubu.com/sound/radio_radio/cobbing.html, https://ubu.com/sound/konkrete.html",Papers
"Kevin Concannon -- ""Cut + Paste: Collage and the Art of Sound""",https://ubu.com/papers/concannon.html,,,Papers
"Suzanne Delehanty -- ""Soundings""",https://ubu.com/papers/delehanty.html,,,Papers
"Lucy Fischer -- ""Sound Waves""",https://ubu.com/papers/fischer.html,DEAD,https://ubu.com/sound/nauman.html,Papers
"Bettina Funcke -- ""Robert Whitman’s Telecommunication Projects""",https://ubu.com/papers/whitman_funcke.html,4 Cinema Pieces (1968) in UbuWeb Sound,https://ubu.com/sound/whitman.html,Papers
"Michael Gibb -- ""Sound Poetry: A Discography""",https://ubu.com/papers/gibb.html,,,Papers
"Dick Higgins -- ""A Taxonomy of Sound Poetry""",https://ubu.com/papers/higgins_sound.html,Dick Higgins' Audio Works on UbuWeb Sound Poetry,https://ubu.com/sound/higgins.html,Papers
"Petr Kotik -- ""The Music of Marcel Duchamp""",https://ubu.com/papers/kotik.html,Music of Marcel Duchamp,https://ubu.com/sound/duchamp.html#music,Papers
"Dan Lander and Micah Lexier, ed. -- ""A Bibliography of Recorded Works by Artists""",https://ubu.com/papers/artists_bibliography.html,,,Papers
"Dan Lander and Micah Lexier, ed. -- ""A Discography of Recorded Works by Artists""",https://ubu.com/papers/artists_recordings.html,,,Papers
"Daniele Lombardi -- ""Futurism and Musical Notes""",https://ubu.com/papers/lomexierbardi.html,,,Papers
"Steve McCaffery -- ""Sound Poetry: A Survey""",https://ubu.com/papers/mccaffery.html,"Khlebnikov, Kruchenykh, Schwitters, Hausmann, Tzara, Christian Morgenstern, FT Marinetti, Hugo Ball, Paul Scheerbart, Arthur Petronio, Isadore Isou, Maurice Lemaitre, Francois Dufrene, Henri Chopin, Bernard Heidsieck, Öyvind Fahlström, Bengt Emil Johnson, Lars-Gunnar Bodin, Sten Hanson, Ilmar Laaban, Ake Hödell, Arrigo Lora Totino, Mauricio Nannucci, Jackson MacLow, Bob Cobbing, Brion Gysin, Gerhard Rhum, Frans Mon, Jerome Rothenberg, William Burroughs, Charles Amirkhanian, bpNichol, Paul Dutton, The Four Horsemen","https://ubu.com/sound/chlebnikov.html, https://ubu.com/sound/krucenych.html, https://ubu.com/sound/schwitters.html, https://ubu.com/sound/hausmann.html, https://ubu.com/sound/tzara.html, https://ubu.com/sound/morgenstern.html, https://ubu.com/sound/marinetti.html, https://ubu.com/sound/ball.html, https://ubu.com/sound/scheerbart.html, https://ubu.com/sound/petronio.html, https://ubu.com/sound/isou.html, https://ubu.com/sound/lemaitre.html, https://ubu.com/sound/dufrene.html, https://ubu.com/sound/chopin.html, https://ubu.com/sound/heidsieck.html, https://ubu.com/sound/fahlstrom.html, https://ubu.com/sound/hulsenbeck.html, https://ubu.com/sound/bodin.html, https://ubu.com/sound/hanson.html, https://ubu.com/sound/laaban.html, https://ubu.com/sound/hodell.html, https://ubu.com/sound/lora-totino.html, https://ubu.com/sound/nannucci.html, https://ubu.com/sound/maclow.html, https://ubu.com/sound/cobbing.html, https://ubu.com/sound/gysin.html, https://ubu.com/sound/ruhm.html, https://ubu.com/sound/mon.html, https://ubu.com/sound/rothenberg.html, https://ubu.com/sound/burroughs.html, https://ubu.com/sound/amir.html, https://ubu.com/sound/nichol.html, https://ubu.com/sound/dutton.html, https://ubu.com/sound/four_horsemen.html",Papers
Enzo Minarelli -- Manifesto of Polypoetry,https://ubu.com/papers/min.html,Enzo Minarelli's audio works on UbuWeb Sound Poetry,https://ubu.com/sound/min.html,Papers
"Stephen Montague -- ""John Cage at Seventy: An Interview""",https://ubu.com/papers/cage_montague_interview.html,,,Papers
"Robert P. Morgan -- ""A New Musical Reality"": Futurism, Modernism, + ""The Art of Noises""",https://ubu.com/papers/morgan.html,Enzo Minarelli's audio works on UbuWeb Sound Poetry,https://ubu.com/sound/min.html,Papers
"Fred Moten -- ""Sound in Florescence: Cecil Taylor's Chinampas""",https://ubu.com/papers/moten.html,"Cecil Taylor's ""Chinampas"" on UbuWeb Sound",https://ubu.com/sound/taylor.html,Papers
"Marjorie Perloff -- John Cage ""What You Say...""",https://ubu.com/papers/perloff02.html,"John Cage in UbuWeb Sound, John Cage in UbuWeb Historical, ""Postmodernism and the Music of John Cage"" Nancy Perloff, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12","https://ubu.com/sound/cage.html, https://ubu.com/historical/cage/cage.html, https://ubu.com/papers/perloff_nancy.html, https://ubu.com/papers/cage_footnotes.html#1, https://ubu.com/papers/cage_footnotes.html#2, https://ubu.com/papers/cage_footnotes.html#3, https://ubu.com/papers/cage_footnotes.html#4, https://ubu.com/papers/cage_footnotes.html#5, https://ubu.com/papers/cage_footnotes.html#6, https://ubu.com/papers/cage_footnotes.html#7, https://ubu.com/papers/cage_footnotes.html#8, https://ubu.com/papers/cage_footnotes.html#9, https://ubu.com/papers/cage_footnotes.html#10, https://ubu.com/papers/cage_footnotes.html#11, https://ubu.com/papers/cage_footnotes.html#12",Papers
"Nancy Perloff -- ""... Postmodernism and the Music of John Cage""",https://ubu.com/papers/perloff_nancy.html,"John Cage in UbuWeb Sound, John Cage in UbuWeb Historical, ""The Music of Verbal Space: John Cage's ""What You Say"""" Marjorie Perloff","https://ubu.com/sound/cage.html, https://ubu.com/historical/cage/cage.html, https://ubu.com/papers/perloff02.html",Papers
"Ron Rice -- ""A Brief history of Anti-Records and Conceptual Records""",https://ubu.com/papers/rice.html,,,Papers
Luigi Russolo -- The Art of Noises (1913),https://ubu.com/papers/russolo.html,"""The Aesthetics of Noise"" Torben Sangild",https://ubu.com/papers/noise.html,Papers
Torben Sangild -- The Aesthetics of Noise,https://ubu.com/papers/noise.html,,,Papers
"Erik Satie -- ""A Day in the Life of a Musician""",https://ubu.com/papers/satie_day.html,,,Papers
Michael Davidson - The Scandal of Speech in Deaf Performance [HTML],https://ubu.com/ethno/discourses/davidson_hearing.html,ethnopoetics discourses,https://ubu.com/ethno/discourses.html,Papers
Alcheringa - Statement of Intention [HTML],https://ubu.com/ethno/discourses/alcheringa.html,ethnopoetics discourses,https://ubu.com/ethno/discourses.html,Papers
H-Dirksen L. Bauman - Redesigning Literature: Poetics of American Sign Language Poetry [HTML],https://ubu.com/ethno/discourses/bauman_asl.html,ethnopoetics discourses,https://ubu.com/ethno/discourses.html,Papers
"Robert Duncan - Rites of Participation, from The H.D. Book (unpublished) [HTML]",https://ubu.com/ethno/discourses/duncan.html,ethnopoetics discourses,https://ubu.com/ethno/discourses.html,Papers
Bronislaw Malinowski -- The Meaning of Meaningless Words... [HTML],https://ubu.com/ethno/discourses/malin.html,ethnopoetics discourses,https://ubu.com/ethno/discourses.html,Papers
Henry Munn -- Writing in the Imagination of an Oral Poet [HTML],https://ubu.com/ethno/discourses/munn.html,ethnopoetics discourses,https://ubu.com/ethno/discourses.html,Papers
"Juan Gregorio Regino -- The Poet Speaks, The Mountain Sings... [HTML]",https://ubu.com/ethno/discourses/regino.html,ethnopoetics discourses,https://ubu.com/ethno/discourses.html,Papers
Jerome Rothenberg -- Introduction: Poetry Without Sound [HTML],https://ubu.com/ethno/discourses/rothenberg_poetry_without.html,ethnopoetics discourses,https://ubu.com/ethno/discourses.html,Papers
Jerome Rothenberg -- Ethnopoetics at the Millennium [HTML],https://ubu.com/ethno/discourses/rothenberg_millennium.html,ethnopoetics discourses,https://ubu.com/ethno/discourses.html,Papers
"Jerome Rothenberg / Andy Webster -- Endangered Languages, Endangered Poetries [HTML]",https://ubu.com/ethno/discourses/rothenberg_endangered.html,ethnopoetics discourses,https://ubu.com/ethno/discourses.html,Papers
Jerome Rothenberg -- Total Translation: An Experiment in the Translation of American Indian Poetry [HTML],https://ubu.com/ethno/discourses/rothenberg_total.html,"ethnopoetics discourses, https://www.ubu.com/sound/rothenberg.html","https://ubu.com/ethno/discourses.html, https://ubu.com/sound/rothenberg.html",Papers
Tristan Tzara -- Note on Negro Poetry (1918) [HTML],https://ubu.com/ethno/discourses/tzara.html,ethnopoetics discourses,https://ubu.com/ethno/discourses.html,Papers
"Frank Zappa -- ""Edgard Varèse: The Idol of My Youth"" (1971)",https://ubu.com/papers/zappa_varese.html,"Frank Zappa ""Letter to Edgard Varèse"", Edgard Varése in UbuWeb Sound, Frank Zappa in UbuWeb Sound","https://ubu.com/papers/zappa_varese_letter.html, https://ubu.com/sound/varese.html, https://ubu.com/sound/zappa.html",Papers
"Frank Zappa -- ""Letter to Edgard Varèse""",https://ubu.com/papers/zappa_varese_letter.html,"Edgard Varèse: The Idol of My Youth by Frank Zappa, Edgard Varèse in UbuWeb Sound, Frank Zappa in UbuWeb Sound","https://ubu.com/papers/zappa_varese.html, https://ubu.com/sound/varese.html, https://ubu.com/sound/zappa.html",Papers
"Rudolf Arnheim ""Art Today and the Film"" (1966)",https://ubu.com/papers/arnheim_rudolf-art_today.html,Film Culture in UbuWeb Papers,https://ubu.com/papers/film_culture.html,Papers
"Rudolf Arnheim ""Who Is the Author of a Film?"" (1958)",https://ubu.com/papers/arnheim_rudolf-author_film.html,Film Culture in UbuWeb Papers,https://ubu.com/papers/film_culture.html,Papers
"Francois and André Berge ""An Interview with Blaise Cendrars on the Cinema"" (1976)",https://ubu.com/papers/berge_cendrars-interview.html,Film Culture in UbuWeb Papers,https://ubu.com/papers/film_culture.html,Papers
"Luis Buñuel ""A Statement"" (1960)",https://ubu.com/papers/bunuel_luis-statement.html,Film Culture,https://ubu.com/papers/film_culture.html,Papers
"Guy L. Coté ""Interview with Robert Breer"" (1962/63)",https://ubu.com/papers/cote_guy-breer_interview.html,"Robert Breer in UbuWeb Film, Film Culture in UbuWeb Papers","https://ubu.com/film/breer.html, https://ubu.com/papers/film_culture.html",Papers
Selections from FILM CULTURE Magazine (1955-1996),https://ubu.com/papers/film_culture.html,"Rudolf Arnheim ""Art Today and the Film"" (1966), Rudolf Arnheim ""Who Is the Author of a Film?"" (1958), Francois and André Berge ""An Interview with Blaise Cendrars on the Cinema"" (1976), Luis Buñuel ""A Statement"" (1960), Guy L. Coté ""Interview with Robert Breer"" (1962/63), Jerome Hill ""Brakhage and Rilke"" (1965), Jerome Hill and Guy Davenport ""Stan Brakhage and His Songs"" (1966), Ken Kelman ""Film As Poetry"" (1973), Richard Leacock ""For an Uncontrolled Cinema"" (1961), Charles Levine ""Interview with Robert Breer"" (1973), Willard Maas ""Poetry and the Film: A Symposium"" (1963), Taylor Mead ""The Movies Are A Revolution"" (1963), Martha Merrill ""Black Panthers in the New Wave"" (1972), Walter S. Michel ""In Memoriam Of Dimitri Kirsanov, A Neglected Master"" (1957), Toby Mussman ""Early Surrealist Expression in the Film"" (1966), Ron Rice ""Dazendada Works"" (1965), Ron Rice ""Foundation for the Invention and Creation of Absurd Movies"" [PDF], Mark Segal ""Hollis Frampton/""Zorns Lemma"" (1971), Gregory Springer ""New Improved George Landow Interview"" (1976), Donald Sutherland ""A Note on Stan Brakhage"" (1962), Parker Tyler ""Stan Brakhage"" (1958), Parker Tyler ""Declamation on Film"" (1961), WFUV Radio Symposium ""On the Nature and Function of the Experimental (Poetic) Film"" (1957), Rare Audio from Anthology Film Archives","https://ubu.com/papers/arnheim_rudolf-art_today.html, https://ubu.com/papers/arnheim_rudolf-author_film.html, https://ubu.com/papers/berge_cendrars-interview.html, https://ubu.com/papers/bunuel_luis-statement.html, https://ubu.com/papers/cote_guy-breer_interview.html, https://ubu.com/papers/hill_jerome-brakhage_rilke.html, https://ubu.com/papers/hill_davenport-brakhage_songs.html, https://ubu.com/papers/kelman_ken-film_poetry.html, https://ubu.com/papers/leacock_richard-uncontrolled_cinema.html, https://ubu.com/papers/levine_charles-breer_interview.html, https://ubu.com/papers/poetry_film_symposium.html, https://ubu.com/papers/mead_taylor-movies_revolution.html, https://ubu.com/papers/merrill_martha-black_panthers.html, https://ubu.com/papers/michel_walter-kirsanov_memoriam.html, https://ubu.com/papers/mussman_toby-surrealist_film.html, https://ubu.com/papers/rice_ron-dazendada_works.html, https://ubu.com/papers/rice_ron-absurd_movies.pdf, https://ubu.com/papers/segal_mark-hollis_frampton.html, https://ubu.com/papers/springer_gregory-landow_interview.html, https://ubu.com/papers/sutherland_donald-brakhage_note.html, https://ubu.com/papers/tyler_parker-stan_brakhage.html, https://ubu.com/papers/tyler_parker-declamation_film.html, https://ubu.com/papers/nature_function_experimental_film.html, https://ubu.com/sound/afa.html",Papers
"Jerome Hill ""Brakhage and Rilke"" (1965)",https://ubu.com/papers/hill_jerome-brakhage_rilke.html,"Stan Brakhage in UbuWeb Film, Stan Brakhage in UbuWeb Sound, Film Culture in UbuWeb Papers","https://ubu.com/film/brakhage.html, https://ubu.com/sound/brakhage.html, https://ubu.com/papers/film_culture.html",Papers
"Jerome Hill and Guy Davenport ""Stan Brakhage and His Songs"" (1966)",https://ubu.com/papers/hill_davenport-brakhage_songs.html,"Stan Brakhage in UbuWeb Film, Stan Brakhage in UbuWeb Sound, Film Culture in UbuWeb Papers","https://ubu.com/film/brakhage.html, https://ubu.com/sound/brakhage.html, https://ubu.com/papers/film_culture.html",Papers
"Ken Kelman ""Film As Poetry"" (1973)",https://ubu.com/papers/kelman_ken-film_poetry.html,Film Culture in UbuWeb Papers,https://ubu.com/papers/film_culture.html,Papers
"Richard Leacock ""For an Uncontrolled Cinema"" (1961)",https://ubu.com/papers/leacock_richard-uncontrolled_cinema.html,Film Culture in UbuWeb Papers,https://ubu.com/papers/film_culture.html,Papers
"Charles Levine ""Interview with Robert Breer"" (1973)",https://ubu.com/papers/levine_charles-breer_interview.html,"Robert Breer in UbuWeb Film, Film Culture in UbuWeb Papers","https://ubu.com/film/breer.html, https://ubu.com/papers/film_culture.html",Papers
"Willard Maas ""Poetry and the Film: A Symposium"" (1963)",https://ubu.com/papers/poetry_film_symposium.html,"Willard Maas in UbuWeb Film, Maya Deren in UbuWeb Film, Film Culture in UbuWeb Papers, Listen to this symposium in Rare Audio from Anthology Film Archives","https://ubu.com/film/maas.html, https://ubu.com/film/deren.html, https://ubu.com/papers/film_culture.html, https://ubu.com/sound/afa.html",Papers
"Scott MacDonald ""Introduction to ""Avant-Garde Film""",https://ubu.com/papers/macdonald_avant_intro.html,,,Papers
"Taylor Mead ""The Movies Are A Revolution"" (1963)",https://ubu.com/papers/mead_taylor-movies_revolution.html,Film Culture in UbuWeb Papers,https://ubu.com/papers/film_culture.html,Papers
"Martha Merrill ""Black Panthers in the New Wave"" (1972)",https://ubu.com/papers/merrill_martha-black_panthers.html,"Agnes Varda in UbuWeb Film, Film Culture in UbuWeb Papers","https://ubu.com/film/varda.html, https://ubu.com/papers/film_culture.html",Papers
"Walter S. Michel ""In Memoriam Of Dimitri Kirsanov, A Neglected Master"" (1957)",https://ubu.com/papers/michel_walter-kirsanov_memoriam.html,"Dimitri Kirsanov in UbuWeb Film, Film Culture in UbuWeb Papers","https://ubu.com/film/kirsanov.html, https://ubu.com/papers/film_culture.html",Papers
"Toby Mussman ""Early Surrealist Expression in the Film"" (1966)",https://ubu.com/papers/mussman_toby-surrealist_film.html,Film Culture in UbuWeb Papers,https://ubu.com/papers/film_culture.html,Papers
"Ron Rice ""Dazendada Works"" (1965)",https://ubu.com/papers/rice_ron-dazendada_works.html,"Ron Rice in UbuWeb Film, Film Culture in UbuWeb Papers","https://ubu.com/film/rice.html, https://ubu.com/papers/film_culture.html",Papers
"Alan Schneider ""On Directing Samuel Beckett's Film""",https://ubu.com/papers/beckett_schneider.html,Samuel Beckett in UbuWeb Sound,https://ubu.com/sound/beckett.html,Papers
"Mark Segal ""Hollis Frampton/""Zorns Lemma"" (1971)",https://ubu.com/papers/segal_mark-hollis_frampton.html,"Hollis Frampton in UbuWeb Film, Film Culture in UbuWeb Papers","https://ubu.com/film/frampton.html, https://ubu.com/papers/film_culture.html",Papers
"Gregory Springer ""New Improved George Landow Interview"" (1976)",https://ubu.com/papers/springer_gregory-landow_interview.html,"George Landow in UbuWeb Film, Film Culture in UbuWeb Papers","https://ubu.com/film/landow.html, https://ubu.com/papers/film_culture.html",Papers
"Donald Sutherland ""A Note on Stan Brakhage"" (1962)",https://ubu.com/papers/sutherland_donald-brakhage_note.html,"Stan Brakhage in UbuWeb Film, Stan Brakhage in UbuWeb Sound, Film Culture in UbuWeb Papers","https://ubu.com/film/brakhage.html, https://ubu.com/sound/brakhage.html, https://ubu.com/papers/film_culture.html",Papers
"Parker Tyler ""Stan Brakhage"" (1958)",https://ubu.com/papers/tyler_parker-stan_brakhage.html,"Stan Brakhage in UbuWeb Film, Stan Brakhage in UbuWeb Sound","https://ubu.com/film/brakhage.html, https://ubu.com/sound/brakhage.html",Papers
"Parker Tyler ""Declamation on Film"" (1961)",https://ubu.com/papers/tyler_parker-declamation_film.html,,,Papers
"WFUV Radio Symposium ""On the Nature and Function of the Experimental (Poetic) Film"" (1957)",https://ubu.com/papers/nature_function_experimental_film.html,Film Culture in UbuWeb Papers,https://ubu.com/papers/film_culture.html,Papers
"Terry Atkinson, David Bainbridge, Michael Baldwin, Harold Hurrell -- ""Lecher System"" (1970)",https://ubu.com/papers/atkinson_lecher.html,,,Papers
"David Bainbridge, & Harold Hurrell -- ""Loop"" (1967)",https://ubu.com/papers/bainbridge_loop.html,,,Papers
David Bainbridge -- Notes on M1 (1969),https://ubu.com/papers/bainbridge_m1.html,,,Papers
"Robert Barry -- Interview (October 12, 1969)",https://ubu.com/papers/barry_interview.html,,,Papers
Iain Baxter -- Statements (1970),https://ubu.com/papers/baxter_statements.html,,,Papers
David Bainbridge -- Notes on M1 (1969),https://ubu.com/papers/becher_function.html,,,Papers
Mel Bochner -- Excerpts From Speculation (1967-1970),https://ubu.com/papers/bochner_speculation.html,,,Papers
Daniel Buren -- Beware! (1970),https://ubu.com/papers/buren_beware.html,,,Papers
Victor Burgin --Situational Aesthetics (1969),https://ubu.com/papers/burgin_situational.html,,,Papers
Donald Burgy -- Name Idea #1 (1969),https://ubu.com/papers/burgy_name_idea.html,,,Papers
Donald Burgy -- Art Idea for the Year 4000 #4 (1970),https://ubu.com/papers/burgy_year_4000.html,,,Papers
Ian Burn / Mel Ramsden -- Excerpts from The Grammarian (1970),https://ubu.com/papers/burn_grammarian.html,,,Papers
Ian Burn -- Mirror Piece (1967),https://ubu.com/papers/burn_mirror.html,,,Papers
Ian Burn -- “Xerox” Book (1968),https://ubu.com/papers/burn_xerox.html,,,Papers
Roger Cutforth -- The Empire State Building (1969),https://ubu.com/papers/cutforth_empire.html,,,Papers
Jan Dibbets -- Statement (undated; late 1960s),https://ubu.com/papers/dibbets_statement.html,,,Papers
Marcel Duchamp -- The Creative Act (1957),https://ubu.com/papers/duchamp_creative.html,"Listen to Duchamp read ""The Creative Act"", Marcel Duchamp in UbuWeb Sound, Marcel Duchamp in UbuWeb Film","https://ubu.com/media/sound/aspen/mp3/duchamp1.mp3, https://ubu.com/sound/duchamp.html, https://ubu.com/film/duchamp.html",Papers
Dan Graham -- TV Camera/Monitor Performance (1970),https://ubu.com/papers/graham_tv_camera.html,,,Papers
Hans Haacke -- Statement (1969),https://ubu.com/papers/haacke_statements.html,,,Papers
From An Interview with David Hammons (1986),https://ubu.com/papers/hammons_interview.html,David Hammmons in UbuWeb Film,https://ubu.com/film/varese.html,Papers
Douglas Huebler -- Statement (1969),https://ubu.com/papers/huebler_statements.html,,,Papers
"Alan Kaprow Interview (1988, John Held. Jr.)",https://ubu.com/papers/kaprow_held_interview.html,,,Papers
"Alan Kaprow -- ""Art Which Can't Be Art"" (1986)",https://ubu.com/papers/kaprow_art-which-cant.html,,,Papers
Joseph Kosuth -- Art After Philosophy (1969),https://ubu.com/papers/kosuth_philosophy.html,,,Papers
Christine Kozlov -- Information: No Theory (1971),https://ubu.com/papers/kozlov_information.html,,,Papers
"Rosalind Krauss -- Grids (1979) [PDF, 3.5mb]",https://ubu.com/papers/krauss_grids.html,,,Papers
Sol Lewitt -- Sentences on Conceptual Art (1968),https://ubu.com/papers/lewitt_sentences.html,,,Papers
Gustav Metzger - Auto-Destructive Art Manifesto (1960),https://ubu.com/papers/metzger_auto-destructive.html,,,Papers
Robert Morris -- Statements (1970),https://ubu.com/papers/morris_statements.html,,,Papers
"Bruce Nauman -- March 2, 1970",https://ubu.com/papers/nauman_1970.html,,,Papers
John Perreault - “ABCDEFGHIJKLMNOPQRSTUVWXYZ” (ALPHABET) (undated; late 1960s),https://ubu.com/papers/perreault_alphabet.html,,,Papers
Adrian Piper -- Three Models of Art Production Systems (1970),https://ubu.com/papers/piper_models.html,,,Papers
Mel Ramsden -- Abstract Relations (undated; late 1960s)),https://ubu.com/papers/ramsden_abstract.html,,,Papers
Ed Ruscha -- Edward Ruscha Discusses His Perplexing Publications (1965),https://ubu.com/papers/ruscha_publications.html,,,Papers
Bernar Venet -- Statements (1971),https://ubu.com/papers/venet_statements.html,,,Papers
Lawrence Weiner -- Statements (1969),https://ubu.com/papers/weiner_statements.html,,,Papers
Ian Wilson -- Interview (1969),https://ubu.com/papers/wilson_statements.html,,,Papers
Oswald de Andrade - Anthropophagite Manifesto (May 1928),https://ubu.com/papers/andrade_athropophagite.html,,,Papers
"Arp, Baumann, Eggeling, Giacometti, Helbig, Henning, Janco, Morach, Richter - The Radical Artists' Manifesto (11th April 1919)",https://ubu.com/papers/arp_radical.html,,,Papers
Hugo Ball - Dada Manifesto (14th July 1916),https://ubu.com/papers/ball_dada-manifesto.html,,,Papers
"Giacomo Balla and Fortunato Depero - Futurist Reconstruction of the Universe (March 11, 1915)",https://ubu.com/papers/balla_reconstructionist.html,,,Papers
André Breton - Manifesto of Surrealism (1924),https://ubu.com/papers/breton_surrealism_manifesto.html,,,Papers
André Breton - Drop Everything (1922),https://ubu.com/papers/breton_drop_everything.html,,,Papers
Umberto Boccioni - Plastic Dynamism (15th December 1913),https://ubu.com/papers/boccioni_plastic-dynamism.html,,,Papers
Naum Gabo and Antoine Pevsner - Realistic Manifesto (1920),https://ubu.com/papers/gabo_realistic.html,"Recording of the ""Realistic Manifesto"" (1920) [MP3]",https://ubu.com/sound/gabo.html,Papers
Anton Giulio Bragaglia - Futurist Photodynamism (1st July 1913),https://ubu.com/papers/bragaglia_photodynamism.html,,,Papers
David Burliuk - Universal Camp of Radio-Modernists (1926),https://ubu.com/papers/burliuk_modernists.html,,,Papers
"D. Burliuk, Alexander Kruchenykh, V. Mayakovsky, Victor Khlebnikov - Slap In The Face Of Public Taste (15th December 1913)",https://ubu.com/papers/burliuk_slap.html,,,Papers
"Carlo Carrà - The Painting of Sounds, Noises and Smells (11 August 1913)",https://ubu.com/papers/carra_painting.html,,,Papers
Bruno Corra - Abstract Cinema (1912),https://ubu.com/papers/corra_abstract-cinema.html,,,Papers
"F.T. Marinetti - War, the World’s Only Hygiene (1915)",https://ubu.com/papers/marinetti_hygiene.html,,,Papers
F.T.Marinetti - The Futurist Manifesto (aka The Founding and Manifesto of Futurism) (20th February 1909),https://ubu.com/papers/marinetti_futurist-manifesto.html,,,Papers
"F.T. Marinetti, Bruno Corra, Emilio Settimelli, Arnaldo Ginna, Giacomo Balla And Remo Chiti - The Futurist Cinema (15th November 1916)",https://ubu.com/papers/marinetti_futurist-cinema.html,,,Papers
"F.T. Marinetti, Emilio Settimelli, Bruno Corra - The Futurist Synthetic Theatre (18th February 1915)",https://ubu.com/papers/marinetti_futurist-synthetic-theater.html,,,Papers
"Mauro Montalti - For A New Theatre: ""Electric-Vibrating-Luminous"" (1920)",https://ubu.com/papers/montalti_theater.html,,,Papers
"Francis Picabia - Thank you, Francis! (January 1923)",https://ubu.com/papers/picabia_thank-you.html,,,Papers
Francis Picabia - Dada Manifesto (March 1920),https://ubu.com/papers/picabia_dada-manifesto.html,,,Papers
Francis Picabia - Manifeste Cannibale Dada (27th March 1920),https://ubu.com/papers/picabia_cannibale.html,,,Papers
"Antonio Sant’Elia - Manifesto of Futurist Architecture, (Florence) Lacerba, August 1, 1914",https://ubu.com/papers/sant-elia_architecture-manifesto.html,,,Papers
Georges Ribemont-Dessaignes - Dada Manifesto (5th February 1920),https://ubu.com/papers/ribemont-dessaignes_manifesto.html,,,Papers
Valentine de Saint-Point - Futurist Manifesto of Lust (11th January 1913),https://ubu.com/papers/saint-point_lust.html,,,Papers
Tristan Tzara - Monsieur Antipyrine's Manifesto (14th July 1916),https://ubu.com/papers/tzara_antipyrine.html,,,Papers
Tristan Tzara - Dada Manifesto (23rd march 1918),https://ubu.com/papers/tzara_dada-manifesto.html,,,Papers
Tristan Tzara - Monsieur Aa The Antiphilosopher Sends Us This Manifesto (22nd May 1920),https://ubu.com/papers/tzara_antiphilosopher.html,,,Papers
"Tristan Tzara, Franz Jung, George Grosz, Marcel Janco, Richard Hülsenbeck, Gerhard Preisz, Raoul Hausmann - Dadaist Manifesto (April 1918)",https://ubu.com/papers/tzara_dadist-manifesto.html,,,Papers
"Tristan Tzara - How I Became Charming, Likeable and Delightful (19th December 1920)",https://ubu.com/papers/tzara_feeble.html,,,Papers
Tristan Tzara - Unpretentious Proclamation (8th April 1919),https://ubu.com/papers/tzara_unpretentious.html,,,Papers
